pk_id,cluster_id
84991,16271
84994,16272
74775,16273
84996,16274
85002,16275
85005,16276
85007,16277
85011,16278
85017,16279
84621,16280
85022,16281
84552,16282
85025,16283
85031,16284
84602,16285
85034,16286
72347,16287
85039,16288
85042,16289
83684,16287
83323,16290
83911,16290
84265,16290
85046,16291
85052,16292
84556,16293
85054,16294
83997,4015
84042,4015
83924,4015
84309,4015
83648,4015
84411,4015
84533,4015
84163,4015
84481,4015
84035,4015
84030,4015
63695,9903
60611,9903
65857,9903
70051,9903
65972,9903
70253,9903
69068,9903
73279,9903
85058,16295
85062,16296
84291,16297
85065,16298
84630,16299
75804,4204
84904,4204
74733,4204
84498,16300
85072,16301
85079,16302
85082,16303
85084,16304
72723,16305
84299,16306
85085,16307
85092,16308
84984,16309
85091,16310
85098,16311
85100,16312
85111,16313
76353,16314
85114,16315
85119,16316
85120,16317
85122,16318
85125,16319
85127,16320
85129,16321
85130,16322
85107,16323
85108,16323
85132,16324
85136,16325
85141,16326
85144,16327
76065,16328
85149,16329
84543,16330
85156,16331
85163,16332
84746,16333
84582,16334
84687,16334
85166,16335
85168,16336
83901,16337
85169,16338
85174,16339
85176,16340
85043,16341
85181,16342
84335,16343
83869,16343
84118,16344
85183,16345
85189,16346
85191,16347
84747,16348
85193,16349
85195,16350
85197,16351
85198,16352
79191,16353
83899,16353
84777,16353
85200,16354
84750,16355
85206,16356
84635,16357
84301,16358
84778,16359
74797,16360
76170,16360
84751,16361
84415,16362
84899,16363
85187,16364
84053,976
83827,976
83963,976
84479,976
85150,16365
83793,16366
85209,16367
85242,16368
85245,16369
84386,16370
85251,16371
84724,16372
85257,16373
77438,16374
85264,16375
84539,16376
84792,16376
84485,16377
84773,16378
85188,16379
83412,16379
85009,16380
85261,16381
83661,976
84311,976
79445,976
84023,976
84429,976
84315,976
80328,976
83845,976
84033,976
83839,976
84215,16382
84978,16382
84865,16382
85280,16383
84435,16384
84683,16384
85286,16385
85294,16386
84061,16387
85298,16388
85306,16389
85308,16390
85309,16391
85313,16392
85081,16393
85040,16393
85318,16394
85317,16395
85320,16396
85323,16397
85232,16398
76750,16399
85027,16400
85301,16401
81195,15559
85337,16402
73483,16403
85341,16404
85074,16405
85066,16406
85346,16407
85353,16408
85104,16409
85363,16410
75519,16411
85333,16412
85367,16413
85374,16414
85376,16415
79173,16416
85379,16417
85369,16411
85385,16411
85386,16411
85387,16411
85388,16411
85383,16418
84108,16419
85396,16420
85399,16421
72432,16422
85405,16423
83883,16424
85175,16424
84606,16425
85172,16425
85401,16426
85422,16427
85423,16428
79303,16429
85021,16429
85428,16430
77686,16431
85371,16431
85408,16432
85432,16433
85444,16434
85446,16435
51224,16436
85221,16437
85451,16438
85464,16439
85467,16440
85474,16441
85478,16442
85481,16443
85483,16444
85485,16445
73411,16446
85068,16446
85249,16446
85492,16447
85259,16448
69139,4204
85075,4204
84047,16449
85498,16450
85507,16451
85513,16452
85516,16453
85517,16454
85520,16455
84506,16456
84712,16457
84982,16458
72237,16459
85522,16460
85535,16461
85538,16462
85542,16463
85546,16464
85548,16465
85551,16466
85554,16467
85555,16468
85557,16469
84914,16470
84286,16471
85561,16472
85088,16473
84930,4289
85196,16474
85567,16475
83971,16476
85578,16477
85207,16478
85576,16479
85583,16480
84718,16481
84561,16481
85581,16482
84376,16482
85585,16483
85588,16484
85592,16485
85015,16486
85328,16487
85596,16488
85601,16489
85604,16490
85607,16491
85552,16492
85612,16493
85618,16494
85620,16495
85622,16496
85628,16497
85629,16498
84404,16499
85160,16500
85633,16501
85641,16502
84976,16503
85643,16504
85646,16505
85648,16506
85644,16507
85650,16508
85658,16509
84527,16510
85391,16511
85661,16512
85667,16513
85673,16514
85670,16515
85233,16516
85677,16517
85684,16518
85686,16519
85687,16520
85572,16521
85694,16522
85701,16523
85415,16524
85702,16525
85708,16526
85711,16527
85565,16528
85714,16529
85719,16530
85026,16531
84988,16532
85720,16533
85722,16534
85736,16535
85743,16536
85744,16537
85746,16538
76399,16539
76153,16539
85255,16540
85326,16541
85763,16542
85171,16543
85291,16544
85116,16545
84578,16546
71543,16546
71652,16546
84224,16546
75473,16546
85765,16547
85666,16548
85778,16549
85782,16550
85223,16551
85786,16552
85651,16553
85258,16554
85336,16555
85330,16555
85441,16555
85791,16556
85789,16557
85796,16558
85799,16559
84879,16560
85375,16560
85508,16561
85801,16562
85806,16563
85811,16564
85678,16565
85815,16566
85817,16567
83655,16568
84048,16568
85229,16569
85821,16570
85827,16571
85830,16572
85831,16573
84171,16574
84242,16574
83436,16574
83568,16574
85836,16575
85840,16576
85842,16577
85839,16578
77390,16579
85669,4289
83837,16580
83840,16580
83887,10868
85863,16581
85862,16582
83031,16583
84207,16584
85865,10868
85870,16585
74831,16586
85878,16587
85880,16588
85881,16589
85883,16590
85655,16591
85887,16592
85267,16593
85325,16593
85893,16594
85213,16595
84788,16595
84623,16595
85587,16595
85895,16596
85900,16597
85902,16598
85909,16599
85652,16600
84557,16601
85911,16602
85442,16603
84757,4289
85916,16604
85345,16605
85920,16606
85921,16607
85918,16608
85929,16609
85925,16610
85931,16611
85933,16612
85934,16613
85935,16614
85936,16615
85937,16616
85930,16617
85941,16618
85938,16619
85928,16617
85944,16620
85945,16621
85460,16622
85458,16622
85102,16623
85212,16623
85597,16624
84874,16624
84782,16625
84886,16626
85571,16626
85237,16626
85470,16627
85139,16627
84901,16627
85216,16628
85315,16628
85243,16629
85946,16630
85152,16631
85340,16631
85364,16631
85543,16631
85012,16631
85952,16632
85954,16633
85690,16634
85220,16635
85674,16636
84785,4204
85960,16637
85494,16638
85591,16638
85971,16639
85662,16640
77477,16641
72452,15760
85950,15760
85974,16642
85983,16643
85984,16644
85728,16645
85988,16646
85997,16647
86001,16648
85692,16649
85489,16650
71149,16651
70215,16651
70944,16651
70836,16651
70153,16651
85276,4204
85849,16652
85749,16653
86005,16654
86015,16655
85869,16655
86013,16656
86016,16656
86026,16657
86028,16658
85752,16659
86034,16660
85303,4204
83663,4204
86031,16661
86036,16662
86038,16663
86039,16664
86041,16665
86042,16666
85758,16667
86047,16668
86048,16669
86050,16670
86052,16671
86053,16672
86054,16673
86056,16674
86058,16675
86062,16676
86063,16677
86065,16678
86067,16679
86071,16680
75107,16681
86073,16682
86076,16683
86078,16684
86081,16685
86085,16686
75430,16687
79446,16688
86070,16689
85947,16689
86079,16689
86086,16690
86094,16691
86096,16692
86075,16693
86098,16694
85448,16695
85732,16695
86074,16696
86105,16697
86104,16698
86101,16699
86107,16700
86108,16701
86109,16702
86112,16703
86115,16704
85793,16705
86118,16706
86121,16707
86123,16708
86125,16709
86126,16710
85266,16711
86129,16712
86132,16713
85497,16714
86134,16715
86137,16716
86138,16717
86117,16718
86022,16719
86089,16720
84695,16721
86144,16722
86150,16723
86151,16724
86155,16725
84692,16726
76666,16727
85773,16728
86158,16729
85926,16730
86167,16731
85332,16732
86173,16733
86176,16734
85932,16735
86180,16736
86168,16737
84576,16738
86183,16739
86189,16740
85819,16741
85006,16742
86192,16743
85250,16744
86200,16745
85608,16746
86206,16747
84989,16748
84423,16749
86204,16750
86219,16751
86221,16752
85837,16753
84939,16754
86225,16755
83460,16756
86229,6004
86141,16757
84950,16758
86233,16759
72464,16760
61492,9903
60915,9903
69081,9903
67577,9903
61560,9903
65772,9903
65706,9903
63600,9903
64670,9903
65088,9903
70284,9903
61940,9903
67190,9903
70943,9903
65210,9903
63329,9903
65080,9903
66170,9903
85619,16761
86236,16762
86245,16763
86246,16764
37929,16765
42921,16765
56882,16765
45619,16765
39206,16765
47799,16765
44341,16765
30636,16765
46043,16765
42758,16765
33360,16765
35223,16765
32531,16765
57236,16765
47748,16765
45145,16765
34130,16765
34818,16765
42814,16765
32374,16765
85615,16766
86231,16767
86250,16768
86254,16769
86227,16770
86228,16770
86239,16771
83923,16772
85740,16773
86198,16774
85268,16775
84900,16775
76590,16776
85914,16777
86256,16778
86266,16779
85137,16780
85416,16781
85153,16781
86199,16782
85808,16783
86270,16784
84012,16785
86275,16786
86279,16787
79165,16788
85965,16788
86259,16789
86281,16790
85885,16791
85625,16792
85203,16792
86261,16793
73981,15760
75505,15760
77664,15760
83815,15760
84359,15760
83851,15760
86286,15760
86272,16794
83375,9583
86291,16795
64811,7292
86282,4204
86285,16796
86292,16797
86294,16798
86295,16799
72480,16800
85354,16801
86296,16802
86301,16803
83757,16804
77557,16805
77558,16805
79126,16805
75657,16805
85154,16806
86306,16807
83961,16808
76916,10065
86309,16809
86310,16810
86316,16811
86313,16812
86317,16813
86319,16814
86320,16815
86322,16816
86321,16817
86324,16818
86323,16819
86327,16820
86326,16821
86329,16822
86331,16823
86330,16824
86332,16825
86333,16826
86335,16827
86334,16828
86337,16829
86336,16830
85697,16831
85453,16832
86339,16833
85568,16834
86344,16835
86308,4204
86351,16836
86347,16837
86356,16838
85047,16839
85964,16840
76921,16841
84390,16841
86357,16842
86366,16843
86000,16844
86375,16845
77956,16846
85380,16846
86106,16847
86369,16848
86379,16849
86385,16850
86383,16851
86386,16852
86389,16853
83394,16854
86394,16855
86391,16856
85131,16857
86353,16858
85528,16859
84905,16860
85962,16861
86407,16862
86237,16863
84510,16864
85771,16864
85699,16864
71781,16865
71801,16865
75113,16865
71920,16865
74959,16865
83555,16865
84416,16865
84645,16865
85738,16865
85813,16865
76530,16866
73388,16866
74235,16866
76274,16866
71734,16866
74879,16866
77138,16866
85654,16866
86380,16846
75606,5304
86299,16867
86381,16868
86413,16868
86415,16869
85963,16870
84701,16871
86409,16872
67293,16873
83477,16873
74993,16874
86423,16875
86361,16876
85147,16877
85413,16877
85824,16878
85716,16879
86422,16880
86420,16881
85867,16882
86430,16883
86433,16884
86425,16885
85969,16886
86131,16887
85219,16888
85545,16888
86435,16889
85704,16890
85917,16891
86303,16892
85395,16893
86443,16894
86398,16895
86448,16895
86445,16896
75204,16897
86451,16898
86418,16899
86456,16900
64532,16901
63114,16901
66329,16901
63041,16901
64517,16901
64701,16901
65315,16901
66653,16901
65462,16901
62028,16901
66364,16901
62676,16901
86463,16902
86467,16903
86468,16904
86469,16905
85717,16906
86441,4204
86476,16907
76165,16908
71909,16909
71855,16909
74032,16909
71919,16909
84050,16909
74447,16909
77264,16909
75547,16909
74285,16909
75455,16909
77511,16909
84221,16909
85855,16909
84480,16909
84546,16909
85810,16910
77442,16911
71798,16911
73505,16911
71779,16911
76621,16911
71728,16911
76803,16911
84001,16911
78024,16911
86473,16912
71849,16913
86481,16914
86483,16915
86482,7321
86485,16916
85324,16917
86494,16918
86496,16919
86480,16920
86501,16921
86241,16922
86506,16923
86512,16924
86365,16925
85846,16926
79435,16927
83400,16927
77187,16928
86514,16929
86522,16930
76411,16931
76643,16932
86524,16933
86465,16934
71813,16935
86532,16936
86538,16937
86513,16938
86276,16939
86384,16940
83999,16940
85992,16941
79149,16287
85509,16287
85833,16942
85269,16943
86491,16944
56724,16945
47604,16945
63617,16945
59079,16945
48252,16945
66236,16945
60934,16945
65474,16945
48300,16945
51549,16945
62016,16945
49933,16945
56264,16945
58463,16945
63768,16945
47288,16945
59318,16945
50031,16945
49159,16945
51889,16945
47273,16945
47725,16945
49067,16945
48458,16945
56634,16945
66615,16945
48451,16945
56313,16945
55706,16945
51197,16945
59049,16945
47341,16945
49175,16945
48017,16945
49523,16945
48339,16945
49849,16945
50805,16945
64712,16945
61685,16945
47234,16945
62373,16945
55907,16945
48329,16945
48131,16945
51631,16945
61859,16945
86555,16946
86116,16947
73148,16948
85300,16949
85756,16950
71680,16951
73666,16951
76465,16951
71393,16951
70964,16951
77929,16952
84665,16952
75787,6874
77176,6874
75783,6874
68067,16953
66647,16953
62492,16953
63767,16953
65690,16953
61388,16953
65676,16954
65537,16954
66386,16954
71878,16954
66228,16954
63715,16954
73376,16954
67986,16954
67278,16954
64036,16954
71013,16954
65456,16954
65049,16954
63942,16954
63980,16954
74211,16955
73060,16956
77695,16956
77702,16956
86156,16957
86244,16958
86092,16959
86609,16960
85539,16961
85500,16961
86202,16962
84489,16962
85919,16963
86017,16963
83384,16964
86617,16965
85904,16966
86142,16966
77155,10174
86478,16967
86214,16968
82226,16969
86615,16970
86502,16971
86531,16972
84540,16973
86650,16974
77951,16975
75229,16976
86434,16977
86537,16978
85759,16979
86090,16980
86009,16981
86377,16982
86166,4204
86136,4204
83444,4204
74717,16983
84302,16983
68552,16983
71085,16983
77794,16983
72976,16983
85056,16984
86372,16985
85990,16986
86597,16987
85889,16988
83620,16989
84357,16989
86242,16989
85331,16989
72437,16990
75178,9676
86685,16991
77371,9676
71526,9676
71435,9676
79305,9676
83609,9676
74636,9676
71922,9676
77713,9676
75957,9676
71788,9676
86235,16992
86238,16993
85742,16994
86693,16995
86697,16996
86698,16997
86699,16998
86700,16999
86701,17000
86703,17001
86704,17002
86705,17003
86695,5304
86709,17004
76326,17005
86539,17006
85593,17007
86713,17008
86722,17009
86718,17010
86727,17011
86728,17012
86725,17013
86730,17014
86732,17015
86738,17016
86740,17017
86742,17018
84843,17019
86743,17020
84642,17021
86528,17022
86748,17023
86405,17024
86754,17025
86755,17026
86757,17027
86758,17028
86716,17029
86760,17030
86761,17031
86763,17032
86766,17033
86767,17034
86765,17035
86769,17036
86770,17037
86771,17038
86772,17039
86773,17040
86774,17041
86778,17042
86780,17043
86781,17044
86421,4204
85488,17045
70181,17046
71391,17046
66121,17046
66987,17046
67253,17046
68689,17046
66384,17046
69474,17046
66608,17046
66837,17046
70520,17046
70391,17046
66589,17046
67350,17046
66205,17046
68671,17046
66934,17046
70533,17046
76858,17046
79479,17046
83710,17046
67607,17046
66182,17046
71171,17046
67005,17046
67726,17046
66322,17046
67660,17046
86547,17047
86785,17048
84197,17049
86791,17050
86575,17051
69633,17052
69793,17052
85713,17052
73056,17052
71738,17052
83451,17052
72973,17052
70991,17052
86796,17053
86787,4204
86684,4204
86400,4204
84063,17054
86799,17055
86803,17056
86804,17057
67308,17058
66539,17058
66462,17058
66810,17058
65373,17058
66544,17058
66547,17058
67085,17058
86807,17059
62587,17060
59750,17060
51486,17060
57173,17060
57162,17060
62925,17060
56566,17060
49017,17060
60052,17060
60239,17060
51100,17060
58886,17060
48937,17060
59405,17060
58208,17060
55740,17060
59052,17060
56006,17060
48845,17060
51372,17060
58543,17060
58566,17060
56949,17060
58313,17060
55506,17060
49799,17060
51865,17060
51525,17060
49772,17060
60057,17060
49528,17060
50480,17060
60977,17060
49125,17060
64151,17060
64084,17060
66100,17060
64583,17060
71835,17060
68608,17060
67382,17060
70345,17060
68817,17060
70216,17060
66120,17060
64348,17060
71669,17060
66789,17060
68156,17060
71466,17060
68333,17060
67676,17060
66367,17060
67680,17060
70913,17060
85766,17061
86810,17062
86812,17063
86815,17064
86819,17065
86821,17066
86823,17067
86018,17068
86268,17069
85471,17070
83934,17070
84657,17070
74574,17070
74999,17070
74288,17070
86511,17071
75759,17072
83777,17073
86826,17074
86205,17075
85311,17075
86836,17076
86841,17077
86842,17078
86844,17079
86622,17080
86793,17081
86845,17082
86854,17083
86855,17084
86558,17085
86858,17086
86805,17087
86862,17088
86567,17089
85760,17089
86866,17090
86871,17091
86217,17092
86872,17093
85682,17094
86741,15910
86882,17095
86889,17096
65459,17097
66480,17097
61957,17097
65134,17097
62393,17097
60433,17097
59418,17097
68147,17097
60682,17097
64899,17097
61930,17097
86893,17098
86849,17099
86371,17100
85606,17100
86891,17101
86898,17102
76339,17103
78437,17103
76610,17103
83854,17103
78434,17103
75820,17103
86835,4204
86901,17104
86551,17105
85037,17105
85852,17105
86873,17106
86906,17107
86911,17108
86916,17109
86918,17110
86919,17111
86922,17112
86887,17113
86888,17113
86589,17114
86927,17115
86932,17116
86934,17117
86935,17118
86937,17119
86940,17120
86929,15910
86941,17121
83947,17122
70260,17123
84647,17123
86734,17124
86789,15910
86946,17125
86948,17126
86951,17127
86955,17128
86956,17129
83929,17130
86952,17131
86964,17132
86895,17133
86972,17134
86966,17135
84056,17136
85411,17136
86572,17137
71221,17138
85185,17138
86298,17138
37713,393
37805,393
46018,393
38994,393
39436,393
37239,393
38509,393
41981,393
45276,393
38395,393
37804,393
43180,393
47063,393
49205,393
40666,393
37708,393
68636,393
48833,393
43591,393
46031,393
45622,393
62809,393
46256,393
63549,393
41001,393
44747,393
43100,393
39062,393
41541,393
39389,393
68116,393
63451,393
38746,393
47282,393
44066,393
41897,393
38798,393
45920,393
42239,393
47538,393
37242,393
37462,393
39788,393
37486,393
43049,393
43044,393
46873,393
45814,393
47144,393
40604,393
62528,393
39228,393
37473,393
86556,17139
84842,17140
86984,17141
86677,17142
49075,17143
63857,17143
47134,17143
62848,17143
47999,17143
63741,17143
66884,17143
63158,17143
47753,17143
49376,17143
47571,17143
65019,17143
48928,17143
48669,17143
86978,17144
86587,17145
85710,17145
86564,17146
86989,17147
86603,17148
86994,17149
86996,17150
77655,17151
84567,17152
67225,17153
86999,17154
86987,17155
87007,17156
87010,17157
87012,17158
86986,17159
74035,17160
87021,17161
87022,17162
87003,17163
83696,17164
87030,17165
71953,17166
87025,17167
86304,17168
86305,17168
87034,17169
86598,17170
86566,17171
77856,17172
76831,17172
86529,17173
85404,17173
86424,17173
85440,17173
85996,17173
86618,17173
86590,17173
86599,17174
86581,17175
87042,17176
86982,17177
87054,17178
87056,17179
75662,17180
76167,17181
87055,17182
87059,17183
87069,17184
87071,17185
86797,17186
71285,17187
84798,17188
87084,17189
77640,17190
87051,17191
87060,17192
87074,17193
87094,17194
76718,17195
87095,17196
87098,17197
87100,17198
87104,17199
84936,17200
84937,17200
87107,17201
74408,17202
75895,17202
75896,17202
75970,17202
87118,17203
85449,17204
86521,17205
85940,17206
87112,17207
86359,15559
87120,17208
87123,17209
87125,17210
87132,17211
87135,17212
86208,17213
86578,17214
87124,17215
86711,17216
87141,17217
87150,17218
86850,17219
86905,17220
87009,17220
87159,17221
87160,17222
87161,17223
87162,17224
87163,17225
87164,17226
87165,17227
87166,17228
87167,17229
87168,17230
87169,17231
87170,17232
87171,17233
87172,17234
87173,17235
87174,17236
87175,17237
87176,17238
87177,17239
86977,16306
77889,16306
84882,16306
87158,16306
87155,16306
87178,17240
87179,17241
87180,17242
87181,17243
87151,17244
87184,17245
87185,17246
86759,17247
87188,17248
87192,17249
86957,17250
86950,17250
86953,17250
86947,17250
86959,17250
86945,17250
87196,17251
87198,17252
87209,17253
87210,17254
87213,17255
48703,17256
48740,17256
46802,17256
48205,17256
57437,17256
56964,17256
50631,17256
87217,17257
85231,17089
86851,17258
85696,17259
86573,17259
85826,17259
86362,17259
86527,17259
85912,17259
83646,17260
86499,17260
87221,17261
87049,4204
86649,17262
87226,4204
87233,17263
69180,17264
87242,17265
86899,17266
87079,17267
86692,17268
86639,17268
86825,17268
87249,17269
68213,17270
69560,17270
66637,17270
69568,17270
70387,17270
87256,17271
87267,17272
87269,17273
87274,17274
87091,17275
83935,17276
74812,17276
87278,17277
86500,17278
87285,17279
86672,17280
87287,17281
87299,17282
87300,17283
86926,17284
86611,17285
87303,17286
87310,17287
86965,17288
32623,17289
38465,17289
33075,17289
35138,17289
38472,17289
36942,17289
33130,17289
32870,17289
35182,17289
32681,17289
32676,17289
38986,17289
34237,17289
35155,17289
33052,17289
33639,17289
33067,17289
35161,17289
32865,17289
35550,17289
33630,17289
35568,17289
32684,17289
36225,17289
35025,17289
37585,17289
33991,17289
37552,17289
33018,17289
34244,17289
33112,17289
33593,17289
32851,17289
33414,17289
34374,17289
35239,17289
33982,17289
33370,17289
35551,17289
33176,17289
87314,17290
87316,17291
87318,17292
87321,17293
87043,17294
87320,17295
86992,17296
86985,17296
87327,17297
13038,9837
13902,9837
25892,9837
13104,9837
25624,9837
21962,9837
13241,9837
25585,9837
26070,9837
25584,9837
26054,9837
14144,9837
25709,9837
26002,9837
26087,9837
15752,9837
13951,9837
21899,9837
87332,17298
86579,17299
83799,17300
87335,17301
86559,17302
86645,17302
87341,17303
86666,17304
87019,17304
87023,17304
87347,17305
87067,17306
87350,17307
87353,17308
84166,17309
84006,17309
86243,17309
75432,17310
87024,17311
85617,4080
85394,17312
86921,17313
86631,17314
84522,17315
85372,17316
83380,17317
87344,17318
87354,17319
87373,17320
56259,17321
51593,17321
87379,17322
87377,17323
86949,15910
87376,17324
83792,17325
87383,17326
67982,17327
70068,17327
68970,17327
67000,17327
67023,17327
67296,17327
68725,17327
70340,17327
70663,17327
67852,17327
69431,17327
86195,17327
70987,17327
68515,17327
70273,17327
70535,17327
69469,17327
67248,17327
67026,17327
67028,17327
87392,17328
85289,17329
87395,17330
87082,17331
87398,17332
87108,17333
86647,17333
87102,17334
87061,17334
87401,17335
87404,17336
87407,17337
86406,17338
87058,17339
87403,17340
87410,17341
87415,17342
87414,17343
87418,17343
87386,17344
87387,17344
86752,17345
86289,17345
86577,17346
86374,17346
86210,17346
86840,17346
86607,17347
86002,17347
86487,17348
87016,17348
86974,17349
86545,17349
86736,17350
87103,17350
86378,17350
86667,17350
86509,17350
86025,17351
86160,17351
86024,17352
86896,17353
86689,17353
86673,17353
87417,17354
80376,17355
69437,17355
86110,17355
86049,17355
77539,17355
76940,17355
86114,17355
71621,17355
86133,17355
70961,17355
77453,17355
86077,17355
76959,17355
86706,17355
77533,17355
86021,17355
77490,17355
83715,17355
76903,17355
86057,17355
76887,17355
86130,17355
85310,17355
86710,17355
87081,17355
77072,17355
86726,17355
86723,17355
77410,17355
77529,17355
70368,17355
77057,17355
77036,17355
76983,17355
77047,17355
77495,17355
86696,17355
76995,17355
77471,17355
76949,17355
76897,17355
76972,17355
77078,17355
86084,17355
77522,17355
86102,17355
76986,17355
76917,17355
86735,17355
77496,17355
77512,17355
77022,17355
77042,17355
77465,17355
77434,17355
78100,17355
86122,17355
77065,17355
77541,17355
77023,17355
86719,17355
77033,17355
70009,17355
77059,17355
77051,17355
69925,17355
76938,17355
76907,17355
77437,17355
77457,17355
77441,17355
80736,17355
76934,17355
86097,17355
76979,17355
77474,17355
77510,17355
69680,17355
77443,17355
77479,17355
80357,17355
76955,17355
77488,17355
77010,17355
76909,17355
80353,17355
86724,17355
80374,17355
77029,17355
76960,17355
76926,17355
77447,17355
74079,17355
77055,17355
86037,17355
77504,17355
86712,17355
86040,17355
71049,17355
76976,17355
85305,17355
86066,17355
84449,17355
76901,17355
76892,17355
70956,17355
86971,17356
86662,17356
87427,17357
87429,17358
87433,17359
87378,17360
87434,17361
87438,17362
77166,17363
87441,17364
81533,17365
47303,17366
46585,17366
49251,17366
47298,17366
46529,17366
43301,17366
46551,17366
48917,17366
48918,17366
48128,17366
40667,17367
87450,17368
87452,17369
75924,17370
87449,17371
87068,17372
75624,17373
76075,17373
86981,17374
87463,17375
74916,17376
86783,17376
86802,17377
87017,17378
87038,17378
87474,17379
87461,17380
72076,17381
84680,17381
87477,17382
70776,7523
85853,17383
75383,17384
85278,17384
87481,17385
87486,17386
87488,17387
87087,17388
83462,17373
87466,17389
87493,17390
78758,17391
87494,17392
87495,17392
87500,17393
86958,17394
87507,17394
86768,17394
87502,17395
75397,17396
87510,17397
87511,17397
87015,17398
87516,17399
87524,17400
87526,17401
87518,17402
73235,17403
87538,17404
76082,17405
87454,17406
87203,17407
87467,17408
71601,17409
87527,17410
87553,17411
87549,17412
87552,17413
87557,17414
87469,17415
87559,17416
87566,17417
73333,17418
87464,17419
87382,17420
87143,17420
87567,17421
87578,17422
87579,17423
84443,17424
85253,17424
63508,17425
62539,17425
62853,17425
64807,17425
63006,17425
63710,17425
64665,17425
63004,17425
63675,17425
65015,17425
65006,17425
65905,17425
64109,17425
63376,17425
63395,17425
62789,17425
65719,17425
62763,17425
64636,17425
65038,17425
75415,17426
87569,17427
87580,17428
87585,17429
87568,17430
87554,17430
87588,17430
87052,17431
87234,17432
87455,17432
75459,9589
83686,9589
84523,17433
75381,17433
83933,17433
83374,17433
87589,17434
87597,17435
87606,17436
87607,17437
87610,17438
87611,17439
85285,17190
76736,17440
77824,17440
85616,17440
85426,17440
86562,17440
83510,17440
85834,17440
76376,17440
87615,17441
87243,17442
85506,17443
87623,17444
87626,17445
86691,17446
87635,17447
87637,17448
87633,17449
85750,17450
85860,17450
87130,17450
86571,17451
83892,17451
87078,17451
86925,17452
87085,17452
87119,17452
87263,17452
85993,17452
85999,17452
86033,17452
86632,17452
87638,17453
87129,17454
86633,17454
87655,17455
87657,17456
87070,17457
86546,17458
84353,17459
87157,17459
86414,17460
87014,17461
79090,17462
87661,17463
87671,17464
87673,17465
87295,17466
86970,17467
77857,17468
87678,17469
86442,17470
87686,17471
83884,17472
87691,17473
87236,17474
85838,17475
87696,17476
87276,17477
87111,17478
62362,17479
58785,17479
59111,17479
56784,17479
62537,17479
59024,17479
56389,17479
46164,17479
56142,17479
55975,17479
58109,17479
46347,17479
62851,17479
58229,17479
57600,17479
58996,17479
57146,17479
59423,17479
46009,17479
57665,17479
56187,17479
56323,17479
60037,17479
58439,17479
57855,17479
87004,17480
71903,17481
82768,17482
84124,17483
85611,17483
87699,17484
87709,17485
87714,17486
87645,17487
87665,17487
87343,17488
86967,17488
87075,17488
87047,17488
87113,17488
87272,17488
87716,17489
87721,17490
87723,17491
79754,17492
87140,17493
87724,17494
87632,17495
87729,17496
76198,17497
84229,17497
85802,17497
85857,17497
87147,17498
87728,17499
85549,17500
87296,17501
87309,17502
83689,17503
87733,17504
87122,17505
87361,17506
87742,17507
87747,17508
87254,17509
87229,17509
86708,17510
84726,9137
87750,17511
86302,17512
69605,9137
70125,9137
71155,9137
87756,17513
84511,17514
86471,17515
87190,17516
87393,17517
86191,17518
85073,17519
86817,17520
87748,17521
76366,17522
86035,17523
86675,17523
87156,4204
68855,17524
64638,17524
55524,17524
85610,17524
58718,17524
65713,17524
62311,17524
73288,17525
87306,17526
87422,15910
87770,17527
87787,15910
87786,17528
87790,15910
87791,15910
87792,15910
87793,15910
87794,15910
87788,17529
87798,17530
69928,17531
83880,9568
86358,17532
87271,17532
87800,17533
87795,17534
87796,17534
87804,17535
87806,17536
87808,17537
87700,17538
84477,17539
87811,17540
76202,17541
73493,17541
76338,17541
77793,17541
75579,17541
85639,17541
83594,17541
73891,17541
79129,17541
73776,17541
85443,17541
77785,17541
77776,17541
76205,17541
87663,17541
85705,17541
84461,17541
76620,17541
87654,17541
84109,17541
85663,17541
85851,17541
87656,17541
87460,17542
87532,17542
87533,17542
77217,17542
87754,17543
86973,17544
87423,17544
85953,17545
86082,17545
70555,17546
67247,17546
62899,17546
61499,17546
87817,17547
83991,17548
84198,17548
84483,17548
85496,17548
87824,17549
86403,17550
84616,17551
87099,17552
87831,17553
87223,17554
87839,17555
86976,17556
86404,17557
87842,17558
87339,17559
87458,17560
87848,17561
87852,17562
87853,17563
87855,17564
85769,17565
87420,17566
87402,17566
86908,17566
87856,17567
87863,17568
66447,17569
75188,17570
87864,17571
87337,17572
84320,17573
87360,17574
87735,4204
84770,17575
85360,17575
83712,17575
75438,17575
87871,17576
71314,17577
71254,17577
66616,17578
68141,17578
66836,17578
66860,17578
83896,17579
83791,17579
76351,17579
68049,4457
68843,4457
68394,4457
67879,4457
87480,17580
87874,17581
86382,17582
87889,17583
87670,17584
85014,17585
87436,17585
87882,17586
87758,17587
87896,17588
87522,17589
87901,17590
84885,17591
87906,17592
87910,17593
87913,17594
87914,17595
87916,17596
87918,17597
87920,17598
87922,17599
87925,17600
87927,17601
87928,17602
87932,17603
87934,17604
87926,17605
87933,17605
87919,17605
87929,17605
87923,17605
87912,17605
87907,17605
87936,17606
87937,17607
87372,17608
87531,17609
87485,17609
87941,17610
87945,17611
87947,17612
87949,17613
87849,17614
70058,17615
86894,17616
87514,17617
87957,17618
87962,17619
65685,17620
87954,17621
87970,17622
87971,17623
87958,17624
83650,17625
87973,17626
87976,17627
87981,17628
